BOR;AN;FI;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2017;130785652;130014228;M1030;4;9;6.4;1;0;1;0
PERINAT_P;2017;130785652;130014228;M1140;2;21;9.05;1;0;;
PERINAT_P;2017;130785652;130014228;M2050;;12;6.1;1;0;;
PERINAT_P;2017;130785652;130014228;N2700;1;;1;;;;
PERINAT_P;2017;130785652;130014228;N2800;76;27;77.29;;;;
PERINAT_P;2017;130785652;130014228;N280H;29;7;22.34;;;;
PERINAT_P;2017;130786361;130002447;M2050;;2;;0;0;;
PERINAT_P;2017;130786445;130002488;M1030;3;1;3.5;1;1;1;1
PERINAT_P;2017;130786445;130002488;M1140;;7;5.5;1;;;
PERINAT_P;2017;130786445;130002488;M2050;8;;6;1;1;;
PERINAT_P;2017;130786445;130002488;N2340;3;6;6;;;;
PERINAT_P;2017;130786445;130002488;N2700;0;2;1;;;;
PERINAT_P;2017;130786445;130002488;N2800;20;15;28.5;;;;
PERINAT_P;2017;130786445;130002488;N280H;16;11;21;;;;
PERINAT_P;2017;140000027;140000035;N2340;8;4;9.28;;;;
PERINAT_P;2017;140000027;140000035;N2700;0;1;0.77;;;;
PERINAT_P;2017;140000027;140000035;N2800;12;16;23.11;;;;
PERINAT_P;2017;140000027;140000035;N280H;12;16;23.11;;;;
PERINAT_P;2017;140000076;140000084;M2050;;3;0.38;;;;
PERINAT_P;2017;140000076;140000084;N2800;;3;1.3;;;;
PERINAT_P;2017;140000209;140000100;M1030;;;;1;0;1;0
PERINAT_P;2017;140000209;140000100;M1140;10;1;8.48;1;0;;
PERINAT_P;2017;140000209;140000100;M2050;8;6;5.57;1;0;;
PERINAT_P;2017;140000209;140000100;MIVG;1;2;1.3;;;;
PERINAT_P;2017;140000209;140000100;N2340;23;41;56.54;;;;
PERINAT_P;2017;140000209;140000100;N2700;3;;2.41;;;;
PERINAT_P;2017;140000209;140000100;N2800;42;38;68.21;;;;
PERINAT_P;2017;140000209;140000100;N280H;10;16;19.28;;;;
PERINAT_P;2017;140000233;140000118;N2700;;1;0.1;;;;
PERINAT_P;2017;140000233;140000118;N2800;2;1;3.51;;;;
PERINAT_P;2017;140000373;140000159;M1140;;1;0.2;0;0;;
PERINAT_P;2017;140000373;140000159;M2050;;2;0.4;0;0;;
PERINAT_P;2017;140000373;140000159;N2700;;1;0.2;;;;
PERINAT_P;2017;140000373;140000159;N2800;;2;1.62;;;;
PERINAT_P;2017;140016759;140003146;M1030;13;;4.8;1;1;1;0
PERINAT_P;2017;140016759;140003146;M1140;6;;2.4;0;1;;
PERINAT_P;2017;140016759;140003146;M2050;11;;4.8;1;1;;
PERINAT_P;2017;140016759;140003146;MIVG;3;;0.3;;;;
PERINAT_P;2017;140016759;140003146;N2340;3;4;6.26;;;;
PERINAT_P;2017;140016759;140003146;N2700;;1;0.5;;;;
PERINAT_P;2017;140016759;140003146;N2800;13;21;26.28;;;;
PERINAT_P;2017;140016759;140003146;N3120;;1;0.3;;;;
PERINAT_P;2017;140024886;140000092;M1030;5;1;5.22;;;;
PERINAT_P;2017;140024886;140000092;M1140;;;0.5;;1;;
PERINAT_P;2017;140024886;140000092;M2050;3;2;4.42;;;;
PERINAT_P;2017;140024886;140000092;N2340;;;0.99;;;;
PERINAT_P;2017;140024886;140000092;N2700;;1;0.13;;;;
PERINAT_P;2017;140024886;140000092;N2800;7;11;14.8;;;;
PERINAT_P;2017;140024886;140000092;N280H;5;1;5.85;;;;
PERINAT_P;2017;140026410;140026279;M1140;;2;1.2;0;0;;
PERINAT_P;2017;140026410;140026279;M2050;1;;1.38;0;0;;
PERINAT_P;2017;140026410;140026279;N2700;;1;0.5;;;;
PERINAT_P;2017;140026410;140026279;N2800;4;2;5.68;;;;
PERINAT_P;2017;140026410;140026279;N3120;1;;0.33;;;;
PERINAT_P;2017;140026709;140000415;M2050;;1;0.2;0;0;;
PERINAT_P;2017;150000032;150780088;M1030;3;1;0.19;0;1;0;0
PERINAT_P;2017;150000032;150780088;M1140;0;2;1;0;1;;
PERINAT_P;2017;150000032;150780088;M2050;3;0;3;0;1;;
PERINAT_P;2017;150000032;150780088;MIVG;3;0;0.12;;;;
PERINAT_P;2017;150000032;150780088;N2800;9;4;11.15;;;;
PERINAT_P;2017;150000032;150780088;N280H;7;4;9.15;;;;
PERINAT_P;2017;150000040;150780096;M1030;5;;1;1;;0;
PERINAT_P;2017;150000040;150780096;M1140;4;;1.66;0;1;;
PERINAT_P;2017;150000040;150780096;M2050;1;2;0.86;0;1;;
PERINAT_P;2017;150000040;150780096;N2340;6;0;6.08;;;;
PERINAT_P;2017;150000040;150780096;N2700;0;1;0.5;;;;
PERINAT_P;2017;150000040;150780096;N2800;15;4;18.24;;;;
PERINAT_P;2017;150000040;150780096;N280H;7;3;7.3;;;;
PERINAT_P;2017;150000040;150780096;N3120;0;2;0.4;;;;
PERINAT_P;2017;150000164;150780468;N2800;2;;2;;;;
PERINAT_P;2017;150780732;150000271;M2050;1;;1;;;;
PERINAT_P;2017;160000253;160000451;M1140;0;5;0.95;1;0;;
PERINAT_P;2017;160000253;160000451;M2050;0;12;7.1;1;0;;
PERINAT_P;2017;160000253;160000451;N2340;6;0;6.38;;;;
PERINAT_P;2017;160000253;160000451;N2700;0;1;0.5;;;;
PERINAT_P;2017;160000253;160000451;N2800;23;14;32.41;;;;
PERINAT_P;2017;160000253;160000451;N280H;23;14;32.41;;;;
PERINAT_P;2017;160000303;160006037;M1140;;1;0.3;0;0;;
PERINAT_P;2017;160000303;160006037;M2050;;2;0.4;0;0;;
PERINAT_P;2017;160000303;160006037;N2800;1;;1;;;;
PERINAT_P;2017;160000337;160000493;M1030;;1;0.2;;;;
PERINAT_P;2017;160000337;160000493;M1140;;1;0.2;;;;
PERINAT_P;2017;160000337;160000493;M2050;;2;0.4;;;;
PERINAT_P;2017;160000337;160000493;N2800;;1;0.8;;;;
PERINAT_P;2017;160013207;160001632;M1030;;8;2;0;1;;
PERINAT_P;2017;160013207;160001632;M1140;3;;3;0;1;;
PERINAT_P;2017;160013207;160001632;M2050;5;1;5.5;0;1;;
PERINAT_P;2017;160013207;160001632;N2340;;1;0.71;;;;
PERINAT_P;2017;160013207;160001632;N2700;;2;0.91;;;;
PERINAT_P;2017;160013207;160001632;N2800;6;9;11.17;;;;
PERINAT_P;2017;160013207;160001632;N280H;6;9;11.17;;;;
PERINAT_P;2017;160013207;160001632;N3120;;1;0.34;;;;
PERINAT_P;2017;160015368;160014411;M1030;;;;0;1;0;1
PERINAT_P;2017;160015368;160014411;M1140;;1;0.88;0;1;;
PERINAT_P;2017;160015368;160014411;M2050;2;1;2.76;0;1;;
PERINAT_P;2017;160015368;160014411;N2800;7;9;13.6;;;;
PERINAT_P;2017;160015368;160014411;N280H;6;6;8.4;;;;
PERINAT_P;2017;170000038;170780050;M1140;;1;0.02;0;0;;
PERINAT_P;2017;170000038;170780050;M2050;;1;0.6;0;0;;
PERINAT_P;2017;170000038;170780050;N2800;1;4;3.72;;;;
PERINAT_P;2017;170000087;170024194;M1140;2;1;2.9;;;;
PERINAT_P;2017;170000087;170024194;M2050;7;4;8.43;;;;
PERINAT_P;2017;170000087;170024194;N2340;5;13;16.85;;;;
PERINAT_P;2017;170000087;170024194;N2700;1;1;1.5;;;;
PERINAT_P;2017;170000087;170024194;N2800;25;12;30.73;;;;
PERINAT_P;2017;170000087;170024194;N280H;19;7;24.99;;;;
PERINAT_P;2017;170000087;170024194;N3120;0;1;0.2;;;;
PERINAT_P;2017;170000095;170780167;M1030;0;0;0.02;0;1;0;0
PERINAT_P;2017;170000095;170780167;M1140;0;0;0.04;0;1;;
PERINAT_P;2017;170000095;170780167;M2050;0;0;0.24;0;1;;
PERINAT_P;2017;170000095;170780167;N2800;0;0;0.67;;;;
PERINAT_P;2017;170000103;170780175;M1030;11;0;1.5;1;0;0;0
PERINAT_P;2017;170000103;170780175;M1140;3;0;1;1;0;;
PERINAT_P;2017;170000103;170780175;M2050;9;2;8.39;1;0;;
PERINAT_P;2017;170000103;170780175;N2340;11;13;9.29;;;;
PERINAT_P;2017;170000103;170780175;N2700;2;1;1.01;;;;
PERINAT_P;2017;170000103;170780175;N2800;15;23;32.16;;;;
PERINAT_P;2017;170000103;170780175;N280H;15;23;32.16;;;;
PERINAT_P;2017;170000152;170780225;M1140;;2;0.96;1;0;;
PERINAT_P;2017;170000152;170780225;M2050;;9;1.24;0;1;;
PERINAT_P;2017;170000152;170780225;N2700;1;;1;;;;
PERINAT_P;2017;170000152;170780225;N2800;12;15;23.99;;;;
PERINAT_P;2017;170780613;170000277;M1140;;5;1;;;;
PERINAT_P;2017;170780613;170000277;M2050;5;1;5.5;;;;
PERINAT_P;2017;170780613;170000277;N2800;8;3;11.46;;;;
PERINAT_P;2017;170780613;170000277;N280H;5;1;5.01;;;;
PERINAT_P;2017;170780621;170000285;M2050;;1;0.5;;;;
PERINAT_P;2017;180000010;180000028;M1030;;5;0.5;1;0;0;0
PERINAT_P;2017;180000010;180000028;M1140;;7;1.49;0;1;;
PERINAT_P;2017;180000010;180000028;M2050;;12;1.91;0;1;;
PERINAT_P;2017;180000010;180000028;N2340;5;11;13.8;;;;
PERINAT_P;2017;180000010;180000028;N2700;;1;0.5;;;;
PERINAT_P;2017;180000010;180000028;N2800;20;7;24.19;;;;
PERINAT_P;2017;180000010;180000028;N280H;20;7;24.19;;;;
PERINAT_P;2017;180000200;180000051;M1140;0;2;0.2;;;;
PERINAT_P;2017;180000200;180000051;M2050;0;3;1.32;;;;
PERINAT_P;2017;180000200;180000051;MIVG;0;2;0.14;;;;
PERINAT_P;2017;180000200;180000051;N2800;10;3;12.86;;;;
PERINAT_P;2017;180000200;180000051;N280H;10;3;12.86;;;;
PERINAT_P;2017;180000283;180000069;M1030;;3;1.17;0;1;0;1
PERINAT_P;2017;180000283;180000069;M1140;4;;1.69;0;1;;
PERINAT_P;2017;180000283;180000069;M2050;1;2;2.2;0;1;;
PERINAT_P;2017;180000283;180000069;N2800;4;4;7.77;;;;
PERINAT_P;2017;180000283;180000069;N280H;4;4;7.77;;;;
PERINAT_P;2017;180004145;180000887;M1140;;2;1.6;;;;
PERINAT_P;2017;180004145;180000887;M2050;;3;1.5;;;;
PERINAT_P;2017;180004145;180000887;N2700;;1;0.2;;;;
PERINAT_P;2017;180004145;180000887;N2800;6;3;8.1;;;;
PERINAT_P;2017;180004145;180000887;N280H;4;1;4.8;;;;
PERINAT_P;2017;180004145;180000887;N3120;;1;0.1;;;;
PERINAT_P;2017;190000018;190000042;M1140;5;1;0.85;;1;;
PERINAT_P;2017;190000018;190000042;M2050;5;1;2.1;;1;;
PERINAT_P;2017;190000018;190000042;MIVG;;1;0.1;;;;
PERINAT_P;2017;190000018;190000042;N2340;2;;1.25;;;;
PERINAT_P;2017;190000018;190000042;N2700;1;;1;;;;
PERINAT_P;2017;190000018;190000042;N2800;13;6;16.51;;;;
PERINAT_P;2017;190000018;190000042;N3120;1;;0.06;;;;
PERINAT_P;2017;190000026;190000059;M2050;4;;0.95;;1;;
PERINAT_P;2017;190000026;190000059;N2340;;9;4.07;;;;
PERINAT_P;2017;190000026;190000059;N2700;;1;0.1;;;;
PERINAT_P;2017;190000026;190000059;N2800;12;3;12.59;;;;
PERINAT_P;2017;190000026;190000059;N280H;4;;4;;;;
PERINAT_P;2017;190000091;190000075;M1030;2;1;2.41;0;1;0;0
PERINAT_P;2017;190000091;190000075;M1140;1;;1;0;0;;
PERINAT_P;2017;190000091;190000075;M2050;2;1;2.49;0;1;;
PERINAT_P;2017;190000091;190000075;N2800;5;5;8.95;;;;
PERINAT_P;2017;190000091;190000075;N280H;5;5;8.95;;;;
PERINAT_P;2017;190000257;190001131;M1030;3;;3;;1;;
PERINAT_P;2017;190000257;190001131;M1140;3;;3;0;1;;
PERINAT_P;2017;190000257;190001131;M2050;4;;4;0;1;;
PERINAT_P;2017;190000257;190001131;N2340;2;;2;;;;
PERINAT_P;2017;190000257;190001131;N2800;13;;12.94;;;;
PERINAT_P;2017;190000257;190001131;N280H;2;;2;;;;
PERINAT_P;2017;210012670;210011367;M1030;3;0;;1;0;1;0
PERINAT_P;2017;210012670;210011367;M1140;5;0;;1;0;;
PERINAT_P;2017;210012670;210011367;M2050;8;0;;1;0;;
PERINAT_P;2017;210012670;210011367;N2340;0;3;0.05;;;;
PERINAT_P;2017;210012670;210011367;N2700;0;1;0.29;;;;
PERINAT_P;2017;210012670;210011367;N2800;10;21;7.68;;;;
PERINAT_P;2017;210012670;210011367;N280H;4;15;4.02;;;;
PERINAT_P;2017;210012670;210011367;N3120;;1;0.14;;;;
PERINAT_P;2017;210780110;210011367;M1030;0;;3;1;0;1;0
PERINAT_P;2017;210780110;210011367;M1140;0;0;5.5;1;0;;
PERINAT_P;2017;210780110;210011367;M2050;0;;10;1;0;;
PERINAT_P;2017;210780110;210011367;N2340;12;6;10.04;;;;
PERINAT_P;2017;210780110;210011367;N2700;;1;0.13;;;;
PERINAT_P;2017;210780110;210011367;N2800;12;19;15.7;;;;
PERINAT_P;2017;210780110;210011367;N3120;;1;0.11;;;;
PERINAT_P;2017;210987558;210780581;M1140;12;;5.92;1;;;
PERINAT_P;2017;210987558;210780581;M2050;11;;3.12;1;;;
PERINAT_P;2017;210987558;210780581;MIVG;5;;0.48;;;;
PERINAT_P;2017;210987558;210780581;N2340;60;;53.99;;;;
PERINAT_P;2017;210987558;210780581;N2700;4;;1.92;;;;
PERINAT_P;2017;210987558;210780581;N2800;68;;56.1;;;;
PERINAT_P;2017;210987558;210780581;N280H;26;;21.24;;;;
PERINAT_P;2017;210987657;210012175;M1030;3;;3;1;0;;
PERINAT_P;2017;210987657;210012175;M1140;1;;1;0;1;;
PERINAT_P;2017;210987657;210012175;M2050;3;1;3.5;0;1;;
PERINAT_P;2017;210987657;210012175;MIVG;3;;3;;;;
PERINAT_P;2017;210987657;210012175;N2700;;1;0.2;;;;
PERINAT_P;2017;210987657;210012175;N2800;11;5;14.8;;;;
PERINAT_P;2017;210987657;210012175;N280H;6;;6;;;;
PERINAT_P;2017;210987657;210012175;N3120;;1;0.2;;;;
PERINAT_P;2017;210987665;210012142;M1140;;1;0.2;0;0;;
PERINAT_P;2017;210987699;210780706;M1030;3;3;0.1;1;0;0;0
PERINAT_P;2017;210987699;210780706;M1140;1;1;0.74;0;1;;
PERINAT_P;2017;210987699;210780706;M2050;2;2;3.1;0;1;;
PERINAT_P;2017;210987699;210780706;MIVG;0;1;0.1;;;;
PERINAT_P;2017;210987699;210780706;N2700;1;0;0.05;;;;
PERINAT_P;2017;210987699;210780706;N2800;14;3;17.04;;;;
PERINAT_P;2017;210987699;210780706;N280H;6;3;6;;;;
PERINAT_P;2017;210987699;210780706;N3120;1;0;0.05;;;;
PERINAT_P;2017;220000012;220000020;M1030;5;0;5;1;0;1;0
PERINAT_P;2017;220000012;220000020;M1140;18;4;16.16;1;0;;
PERINAT_P;2017;220000012;220000020;M2050;11;4;10.33;1;0;;
PERINAT_P;2017;220000012;220000020;N2340;53;37;38.79;;;;
PERINAT_P;2017;220000012;220000020;N2700;2;;1.5;;;;
PERINAT_P;2017;220000012;220000020;N2800;34;20;39.65;;;;
PERINAT_P;2017;220000012;220000020;N280H;22;15;30.58;;;;
PERINAT_P;2017;220000095;220000046;M1030;4;;3.86;1;0;;
PERINAT_P;2017;220000095;220000046;M1140;3;1;3.07;0;1;;
PERINAT_P;2017;220000095;220000046;M2050;4;1;4.5;0;1;;
PERINAT_P;2017;220000095;220000046;MIVG;1;;0.03;;;;
PERINAT_P;2017;220000095;220000046;N2700;0;1;0.39;;;;
PERINAT_P;2017;220000095;220000046;N2800;12;7;15.73;;;;
PERINAT_P;2017;220000343;220000079;M1030;4;;0.2;;;;
PERINAT_P;2017;220000343;220000079;M1140;3;;0.4;0;1;;
PERINAT_P;2017;220000343;220000079;M2050;4;;3.5;;;;
PERINAT_P;2017;220000343;220000079;MIVG;4;;;;;;
PERINAT_P;2017;220000343;220000079;N2340;;1;0.8;;;;
PERINAT_P;2017;220000343;220000079;N2700;;1;0.25;;;;
PERINAT_P;2017;220000343;220000079;N2800;8;7;14.31;;;;
PERINAT_P;2017;220000343;220000079;N280H;6;;6;;;;
PERINAT_P;2017;220000368;220000103;M1030;;4;1.03;;;;
PERINAT_P;2017;220000368;220000103;M1140;;2;0.48;;;;
PERINAT_P;2017;220000368;220000103;M2050;;3;0.82;;;;
PERINAT_P;2017;220000368;220000103;N2700;;1;0.15;;;;
PERINAT_P;2017;220000368;220000103;N2800;;14;8.03;;;;
PERINAT_P;2017;220000368;220000103;N280H;;14;8.03;;;;
PERINAT_P;2017;220000483;560014748;N2800;2;1;0.9;;;;
PERINAT_P;2017;220000541;220000152;M1140;;1;0.25;;;;
PERINAT_P;2017;220000541;220000152;M2050;;8;1.1;;;;
PERINAT_P;2017;220000541;220000152;N2800;;4;1.09;;;;
PERINAT_P;2017;220022800;220000673;M1030;0;16;5.53;1;1;0;0
PERINAT_P;2017;220022800;220000673;M1140;0;6;1.7;1;1;;
PERINAT_P;2017;220022800;220000673;M2050;0;4;4;1;1;;
PERINAT_P;2017;220022800;220000673;N2340;3;;3;;;;
PERINAT_P;2017;220022800;220000673;N2700;;1;0.2;;;;
PERINAT_P;2017;220022800;220000673;N2800;10;;10;;;;
PERINAT_P;2017;220022800;220000673;N280H;7;0;7;;;;
PERINAT_P;2017;220022800;220000673;N3120;1;;1;;;;
PERINAT_P;2017;230000820;230780041;M1140;3;0;1.1;0;0;;
PERINAT_P;2017;230000820;230780041;M2050;1;1;0.52;0;0;;
PERINAT_P;2017;230000820;230780041;MIVG;0;2;0.5;;;;
PERINAT_P;2017;230000820;230780041;N2340;0;1;0.08;;;;
PERINAT_P;2017;230000820;230780041;N2800;14;2;14.77;;;;
PERINAT_P;2017;240000190;240000596;M1030;;7;0.05;0;0;;
PERINAT_P;2017;240000190;240000596;MIVG;;3;0.05;;;;
PERINAT_P;2017;240000372;240000059;M1030;0;0;0;0;1;0;0
PERINAT_P;2017;240000372;240000059;M2050;1;2;3.2;0;1;;
PERINAT_P;2017;240000372;240000059;N2800;15;5;15.59;;;;
PERINAT_P;2017;240000372;240000059;N280H;15;5;15.59;;;;
PERINAT_P;2017;240000372;240000059;N3120;0;1;0.08;;;;
PERINAT_P;2017;240000489;240000117;M1030;;;;1;0;0;0
PERINAT_P;2017;240000489;240000117;M1140;5;4;6.55;1;0;;
PERINAT_P;2017;240000489;240000117;M2050;8;;6.13;1;0;;
PERINAT_P;2017;240000489;240000117;MIVG;1;;0.7;;;;
PERINAT_P;2017;240000489;240000117;N2340;8;1;8.72;;;;
PERINAT_P;2017;240000489;240000117;N2700;1;0;1;;;;
PERINAT_P;2017;240000489;240000117;N2800;21;0;20.2;;;;
PERINAT_P;2017;240000489;240000117;N280H;21;0;20.2;;;;
PERINAT_P;2017;240000687;240000448;M1030;;1;0.5;0;1;0;0
PERINAT_P;2017;240000687;240000448;M1140;;2;1.44;0;1;;
PERINAT_P;2017;240000687;240000448;M2050;;3;2.37;0;1;;
PERINAT_P;2017;240000687;240000448;N2800;5;4;9.23;;;;
PERINAT_P;2017;240000687;240000448;N280H;4;4;8.23;;;;
PERINAT_P;2017;250000700;250000452;M1030;;5;0.65;1;;0;
PERINAT_P;2017;250000700;250000452;M1140;;4;0.79;0;0;;
PERINAT_P;2017;250000700;250000452;M2050;;4;3.15;0;0;;
PERINAT_P;2017;250000700;250000452;N2340;1;2;2.21;;;;
PERINAT_P;2017;250000700;250000452;N2700;;3;0.5;;;;
PERINAT_P;2017;250000700;250000452;N2800;11;11;19.9;;;;
PERINAT_P;2017;250000700;250000452;N280H;5;3;8.64;;;;
PERINAT_P;2017;250006954;250000015;M1030;0;6;0.7;1;1;1;1
PERINAT_P;2017;250006954;250000015;M1140;1;12;6.07;1;1;;
PERINAT_P;2017;250006954;250000015;M2050;1;10;4.15;1;1;;
PERINAT_P;2017;250006954;250000015;MIVG;0;14;1;;;;
PERINAT_P;2017;250006954;250000015;N2340;33;64;75.08;;;;
PERINAT_P;2017;250006954;250000015;N2700;;3;1.22;;;;
PERINAT_P;2017;250006954;250000015;N2800;37;19;47.59;;;;
PERINAT_P;2017;250006954;250000015;N280H;9;7;14.29;;;;
PERINAT_P;2017;250011848;250017803;M1030;4;;;;;;
PERINAT_P;2017;250011848;250017803;M1140;5;4;0.72;1;0;;
PERINAT_P;2017;250011848;250017803;M2050;6;;;;;;
PERINAT_P;2017;250011848;250017803;N2340;;2;1.69;;;;
PERINAT_P;2017;250011848;250017803;N2700;;1;0.86;;;;
PERINAT_P;2017;250011848;250017803;N2800;11;23;26.04;;;;
PERINAT_P;2017;260000013;260000021;M1030;7;0;7;;;;
PERINAT_P;2017;260000013;260000021;M1140;4;1;4.89;1;1;;
PERINAT_P;2017;260000013;260000021;M2050;6;1;6.5;1;0;;
PERINAT_P;2017;260000013;260000021;MIVG;11;3;0.94;;;;
PERINAT_P;2017;260000013;260000021;N2340;26;7;27;;;;
PERINAT_P;2017;260000013;260000021;N2700;2;1;1.7;;;;
PERINAT_P;2017;260000013;260000021;N2800;47;14;55;;;;
PERINAT_P;2017;260000013;260000021;N280H;16;5;19.93;;;;
PERINAT_P;2017;260000013;260000021;N3120;1;1;1.8;;;;
PERINAT_P;2017;260000120;260016910;M1030;4;;1.3;1;0;0;0
PERINAT_P;2017;260000120;260016910;M1140;;4;1.8;0;1;;
PERINAT_P;2017;260000120;260016910;M2050;3;2;3.2;1;0;;
PERINAT_P;2017;260000120;260016910;MIVG;;1;0.4;;;;
PERINAT_P;2017;260000120;260016910;N2340;3;2;5.48;;;;
PERINAT_P;2017;260000120;260016910;N2700;1;0;1;;;;
PERINAT_P;2017;260000120;260016910;N2800;8;22;24.98;;;;
PERINAT_P;2017;260000120;260016910;N280H;3;21;10.7;;;;
PERINAT_P;2017;260000120;260016910;N3120;0;1;0.43;;;;
PERINAT_P;2017;260000138;260000047;M1030;0;0;0;1;0;0;0
PERINAT_P;2017;260000138;260000047;M1140;3;2;4.17;0;1;;
PERINAT_P;2017;260000138;260000047;M2050;5;7;9.02;1;0;;
PERINAT_P;2017;260000138;260000047;N2340;6;0;6;;;;
PERINAT_P;2017;260000138;260000047;N2700;0;2;1.41;;;;
PERINAT_P;2017;260000138;260000047;N2800;19;24;35.28;;;;
PERINAT_P;2017;260000138;260000047;N280H;12;1;12.85;;;;
PERINAT_P;2017;260000138;260000047;N3120;1;0;0.6;;;;
PERINAT_P;2017;260000146;260000054;M2050;2;;0.4;0;0;;
PERINAT_P;2017;260000146;260000054;N2800;;1;0.86;;;;
PERINAT_P;2017;260000286;260000104;M1030;3;;3;;;;
PERINAT_P;2017;260000286;260000104;M1140;1;1;0.95;;;;
PERINAT_P;2017;260000286;260000104;M2050;11;1;1.72;;;;
PERINAT_P;2017;260000286;260000104;MIVG;;2;1;;;;
PERINAT_P;2017;260000286;260000104;N2700;;1;0.5;;;;
PERINAT_P;2017;260000286;260000104;N2800;6;3;4.47;;;;
PERINAT_P;2017;260000286;260000104;N280H;6;3;4.47;;;;
PERINAT_P;2017;270000045;270000060;M1140;1;1;1.06;;;;
PERINAT_P;2017;270000045;270000060;M2050;1;2;1.3;0;1;;
PERINAT_P;2017;270000045;270000060;N2340;;1;0.16;;;;
PERINAT_P;2017;270000045;270000060;N2700;;1;0.2;;;;
PERINAT_P;2017;270000045;270000060;N2800;11;2;12.02;;;;
PERINAT_P;2017;270000045;270000060;N280H;9;2;10.02;;;;
PERINAT_P;2017;270000359;270023724;M1030;12;3;13.6;1;;1;
PERINAT_P;2017;270000359;270023724;M1140;6;3;8.23;1;;;
PERINAT_P;2017;270000359;270023724;M2050;7;9;9.9;1;;;
PERINAT_P;2017;270000359;270023724;MIVG;;3;0.3;;;;
PERINAT_P;2017;270000359;270023724;N2340;3;;2.33;;;;
PERINAT_P;2017;270000359;270023724;N2700;1;1;1.5;;;;
PERINAT_P;2017;270000359;270023724;N2800;24;8;30.08;;;;
PERINAT_P;2017;270000367;270000086;M1140;;1;0.6;0;0;;
PERINAT_P;2017;270000367;270000086;M2050;1;6;2.89;0;0;;
PERINAT_P;2017;270000367;270000086;N2700;;1;0.5;;;;
PERINAT_P;2017;270000367;270000086;N2800;8;3;9.44;;;;
PERINAT_P;2017;270000367;270000086;N280H;8;3;8.97;;;;
PERINAT_P;2017;270000391;760024042;N2340;;;0.33;;;;
PERINAT_P;2017;270000391;760024042;N2800;;1;0.8;;;;
PERINAT_P;2017;270000441;270000110;M2050;;1;0.2;0;0;;
PERINAT_P;2017;270000441;270000110;N2800;1;2;1.35;;;;
PERINAT_P;2017;270000458;270023724;M1030;3;1;3.6;1;0;0;0
PERINAT_P;2017;270000458;270023724;M1140;1;;1;0;1;;
PERINAT_P;2017;270000458;270023724;M2050;1;7;6.5;1;0;;
PERINAT_P;2017;270000458;270023724;N2340;;1;0.95;;;;
PERINAT_P;2017;270000458;270023724;N2800;7;5;9.87;;;;
PERINAT_P;2017;280000084;280000183;M1030;5;;4.5;1;;1;
PERINAT_P;2017;280000084;280000183;M1140;4;;4.33;1;;;
PERINAT_P;2017;280000084;280000183;M2050;8;3;10.53;1;0;;
PERINAT_P;2017;280000084;280000183;N2340;6;;5.93;;;;
PERINAT_P;2017;280000084;280000183;N2800;21;5;22.23;;;;
PERINAT_P;2017;280000084;280000183;N280H;14;4;13.8;;;;
PERINAT_P;2017;280000662;280500075;M1030;;;;1;0;1;0
PERINAT_P;2017;280000662;280500075;M1140;1;1;1.81;0;1;;
PERINAT_P;2017;280000662;280500075;M2050;4;1;5;1;0;;
PERINAT_P;2017;280000662;280500075;N2800;8;2;9.21;;;;
PERINAT_P;2017;280000662;280500075;N280H;;;1;;;;
PERINAT_P;2017;280502998;280000589;M1140;;1;0.8;0;0;;
PERINAT_P;2017;280504267;280000134;M1030;12;4;0.31;;;;
PERINAT_P;2017;280504267;280000134;M1140;7;2;1.71;1;1;;
PERINAT_P;2017;280504267;280000134;M2050;10;2;6.9;1;0;;
PERINAT_P;2017;280504267;280000134;MIVG;10;2;0.01;;;;
PERINAT_P;2017;280504267;280000134;N2340;8;;8;;;;
PERINAT_P;2017;280504267;280000134;N2700;;2;1.28;;;;
PERINAT_P;2017;280504267;280000134;N2800;36;10;42.72;;;;
PERINAT_P;2017;280504267;280000134;N280H;26;7;29.54;;;;
PERINAT_P;2017;280504267;280000134;N3120;;1;0.86;;;;
PERINAT_P;2017;290000025;290020700;M1030;;18;4;1;0;0;0
PERINAT_P;2017;290000025;290020700;M1140;;16;7.14;1;1;;
PERINAT_P;2017;290000025;290020700;M2050;5;7;9.13;1;0;;
PERINAT_P;2017;290000025;290020700;MIVG;;27;0.88;;;;
PERINAT_P;2017;290000025;290020700;N2340;6;10;14.65;;;;
PERINAT_P;2017;290000025;290020700;N2700;;1;0.2;;;;
PERINAT_P;2017;290000025;290020700;N2800;29;26;23.26;;;;
PERINAT_P;2017;290000025;290020700;N3120;;2;0.3;;;;
PERINAT_P;2017;290000033;290021542;M1030;4;;1;1;0;1;0
PERINAT_P;2017;290000033;290021542;M1140;4;1;1.2;0;1;;
PERINAT_P;2017;290000033;290021542;M2050;4;2;3.77;1;0;;
PERINAT_P;2017;290000033;290021542;MIVG;2;;0.2;;;;
PERINAT_P;2017;290000033;290021542;N2340;;1;0.84;;;;
PERINAT_P;2017;290000033;290021542;N2800;12;10;16.97;;;;
PERINAT_P;2017;290000058;290000017;M1030;;;;1;;0;
PERINAT_P;2017;290000058;290000017;M1140;27;12;27.98;1;1;;
PERINAT_P;2017;290000058;290000017;M2050;12;4;10.71;1;0;;
PERINAT_P;2017;290000058;290000017;N2340;6;18;24;;;;
